id,list_price,list_price_2,selling_price,quantity,bonus_coefficient,discount_coefficient,minimum_quantity,maximum_quantity,stock_available,timestamp,offer_id,product_id,suboffer_id
261,17559.00,0.00,0.00,0,1.00,1.00,0,99999999,9992,2025-05-05 13:03:33.148353+00,47,49,59
327,7405.00,0.00,0.00,0,1.00,1.00,0,99999999,9918,2025-03-13 15:47:58.75355+00,57,48,85
346,25903.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-02-05 13:47:31.101404+00,59,470,99
347,25903.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-02-05 13:47:31.119402+00,59,467,99
349,13714.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-02-05 13:47:31.128058+00,59,471,99
351,16520.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-02-05 13:47:31.265182+00,59,437,100
352,16520.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-02-05 13:47:31.284918+00,59,438,100
248,11502.40,0.00,0.00,0,1.00,1.00,0,99999999,895,2025-01-03 18:42:58.824345+00,45,139,56
295,12650.00,0.00,0.00,0,1.00,1.00,1,99999999,922,2025-01-23 19:57:03.00004+00,46,199,58
329,6340.00,0.00,0.00,0,1.00,1.00,0,99999999,981,2025-03-13 15:47:58.777947+00,57,52,86
369,7450.00,0.00,0.00,0,1.00,1.00,0,99999999,9795,2025-06-06 14:40:33.925178+00,61,8,105
320,6836.89,0.00,0.00,0,1.00,1.00,0,99999999,10000,2024-12-13 15:01:37.971547+00,56,144,80
296,19550.00,0.00,0.00,0,1.00,1.00,1,99999999,833,2025-01-23 19:57:03.005844+00,46,197,58
322,37171.50,0.00,0.00,0,1.00,1.00,0,99999999,10000,2024-12-13 15:02:30.655762+00,56,178,81
323,26538.30,0.00,0.00,0,1.00,1.00,0,99999999,10000,2024-12-13 15:04:31.097878+00,56,167,82
474,0.00,0.00,0.00,0,0.00,0.00,0,99999999,99999974,2025-06-13 18:08:39.422298+00,80,774,139
338,14914.90,0.00,0.00,0,1.00,1.00,0,99999999,9853,2025-05-02 15:34:12.627097+00,58,546,93
330,6493.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-03-13 15:47:58.806511+00,57,27,87
257,11857.00,0.00,0.00,0,1.00,1.00,0,99999999,9979,2025-07-14 20:58:43.110022+00,47,668,59
332,6713.00,0.00,0.00,0,1.00,1.00,0,99999999,9995,2025-03-13 15:47:58.812473+00,57,39,87
333,5784.00,0.00,0.00,0,1.00,1.00,0,99999999,9901,2025-03-13 15:47:58.845723+00,57,2,88
287,9341.05,0.00,0.00,0,1.00,1.00,0,99999999,966,2025-01-06 02:38:29.783475+00,45,137,56
334,13711.00,0.00,0.00,0,1.00,1.00,0,99999999,9987,2025-03-13 15:47:58.882725+00,57,51,89
255,8221.00,0.00,0.00,0,1.00,1.00,0,99999999,9944,2025-07-14 21:10:34.361955+00,47,669,59
335,7182.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-03-13 15:47:58.918725+00,57,13,90
417,89929.70,0.00,0.00,0,1.00,1.00,0,99999999,995,2025-05-05 13:18:35.807482+00,67,784,118
336,6416.00,0.00,0.00,0,1.00,1.00,0,99999999,9991,2025-03-13 15:47:58.956397+00,57,36,91
337,9098.00,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-03-13 15:47:58.995813+00,57,38,92
345,7856.76,0.00,0.00,0,1.00,1.00,0,99999999,9511,2025-05-07 14:43:21.968459+00,58,574,98
444,9098.00,0.00,0.00,0,0.00,0.00,0,60,222,2025-03-14 18:11:55.464719+00,75,38,129
297,7044.50,0.00,0.00,0,1.00,1.00,0,99999999,973,2024-12-17 16:01:37.257557+00,52,337,69
300,10647.90,0.00,0.00,0,1.00,1.00,0,99999999,9979,2024-12-17 16:01:37.277874+00,52,345,70
473,28512.00,0.00,0.00,0,0.00,0.00,0,99999999,99999989,2025-05-08 14:08:42.916247+00,77,597,137
344,7773.71,0.00,0.00,0,1.00,1.00,0,99999999,9075,2025-05-09 20:43:15.536558+00,58,568,97
246,9776.02,0.00,0.00,0,1.00,1.00,0,99999999,965,2024-12-27 14:49:35.472874+00,45,134,56
299,8378.71,0.00,0.00,0,1.00,1.00,0,99999999,9887,2024-12-18 19:01:26.336368+00,52,331,70
321,25392.10,0.00,0.00,0,1.00,1.00,0,99999999,9998,2024-12-19 13:45:07.988575+00,56,179,81
325,23167.80,0.00,0.00,0,1.00,1.00,0,99999999,9997,2024-12-19 13:45:08.054568+00,56,170,83
324,20250.50,0.00,0.00,0,1.00,1.00,0,99999999,9988,2024-12-27 21:05:53.700744+00,56,168,82
384,6836.89,0.00,0.00,0,1.00,1.00,0,99999999,9944,2025-02-17 02:35:00.32061+00,64,144,112
404,7978.00,0.00,0.00,0,1.00,1.00,0,99999999,992,2025-05-05 13:02:51.11734+00,65,782,116
418,18316.80,0.00,0.00,0,1.00,1.00,0,99999999,897,2025-07-28 21:46:43.444784+00,68,789,119
549,14005.30,0.00,0.00,0,0.00,0.00,0,99999999,99999750,2025-07-28 22:02:28.446313+00,96,871,161
373,14175.00,0.00,0.00,0,1.00,1.00,0,99999999,9983,2025-03-25 14:11:30.06899+00,62,340,107
363,4994.00,0.00,0.00,0,1.00,1.00,0,99999999,99700,2025-06-30 15:35:51.962444+00,61,81,104
374,17850.00,0.00,0.00,0,1.00,1.00,0,99999999,9989,2025-03-25 14:11:30.073773+00,62,341,107
375,19950.00,0.00,0.00,0,1.00,1.00,0,99999999,9995,2025-03-25 14:11:30.077299+00,62,342,107
394,5859.97,0.00,0.00,0,1.00,1.00,0,99999999,9940,2025-03-25 14:11:30.090876+00,62,312,115
372,13125.00,0.00,0.00,0,1.00,1.00,0,99999999,9985,2025-03-11 18:37:21.221798+00,62,338,107
409,12118.00,0.00,0.00,0,1.00,1.00,0,99999999,996,2025-05-05 13:02:51.146881+00,65,779,116
354,12135.00,0.00,0.00,0,1.00,1.00,0,99999999,9980,2025-02-27 12:41:38.156919+00,60,593,102
388,7759.09,0.00,0.00,0,1.00,1.00,0,99999999,10000,2025-01-30 16:04:17.1278+00,64,183,113
410,13341.00,0.00,0.00,0,1.00,1.00,0,99999999,998,2025-05-05 13:02:51.153813+00,65,781,116
405,7703.00,0.00,0.00,0,1.00,1.00,0,99999999,966,2025-07-21 13:55:44.418392+00,65,776,116
484,29042.50,0.00,0.00,0,0.00,0.00,0,99999999,995,2025-07-07 18:07:24.978404+00,82,117,141
478,0.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-05-13 16:09:22.48725+00,80,771,139
355,12822.00,0.00,0.00,0,1.00,1.00,0,99999999,9898,2025-02-27 12:41:38.164036+00,60,594,102
356,17973.00,0.00,0.00,0,1.00,1.00,0,99999999,9894,2025-02-27 12:41:38.170535+00,60,595,102
357,21928.00,0.00,0.00,0,1.00,1.00,0,99999999,9905,2025-02-27 12:41:38.176979+00,60,596,102
386,9776.02,0.00,0.00,0,1.00,1.00,0,99999999,9986,2025-02-17 22:42:35.012521+00,64,134,113
358,28512.00,0.00,0.00,0,1.00,1.00,0,99999999,9923,2025-02-27 12:41:38.182808+00,60,597,102
422,33476.00,0.00,0.00,0,1.00,1.00,7,99999999,10000,2025-02-27 19:05:00.613761+00,69,660,120
423,11979.00,0.00,0.00,0,1.00,1.00,7,99999999,10000,2025-02-27 19:05:00.622431+00,69,641,120
424,18373.00,0.00,0.00,0,1.00,1.00,7,99999999,10000,2025-02-27 19:05:00.631155+00,69,662,120
425,7439.00,0.00,0.00,0,1.00,1.00,7,99999999,10000,2025-02-27 19:05:00.639145+00,69,658,120
390,5767.88,0.00,0.00,0,1.00,1.00,0,99999999,9949,2025-03-25 14:11:30.094369+00,62,306,115
376,8064.54,0.00,0.00,0,1.00,1.00,0,99999999,9917,2025-07-14 15:03:10.174748+00,63,337,108
382,6770.86,0.00,0.00,0,1.00,1.00,0,99999999,9955,2025-03-01 14:21:11.324198+00,64,163,111
383,4182.67,0.00,0.00,0,1.00,1.00,0,99999999,9983,2025-02-05 14:17:10.267775+00,64,140,112
381,13410.50,0.00,0.00,0,1.00,1.00,0,99999999,9957,2025-03-01 14:21:11.329885+00,64,190,111
413,20685.00,0.00,0.00,0,1.00,1.00,0,99999999,99652,2025-05-28 05:00:16.820335+00,66,770,117
364,5887.00,0.00,0.00,0,1.00,1.00,0,99999999,99705,2025-06-06 14:40:33.906992+00,61,82,104
406,8079.00,0.00,0.00,0,1.00,1.00,0,99999999,960,2025-07-21 13:55:44.423479+00,65,775,116
430,25903.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-06 15:39:30.751406+00,70,467,122
392,8477.85,0.00,0.00,0,1.00,1.00,0,99999999,9990,2025-03-25 14:11:30.098173+00,62,307,115
431,25903.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-06 15:39:30.757037+00,70,470,122
432,13714.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-06 15:39:30.762407+00,70,469,122
391,6311.61,0.00,0.00,0,1.00,1.00,0,99999999,9973,2025-03-25 14:11:30.105232+00,62,308,115
433,25838.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-06 15:39:30.767831+00,70,450,122
434,16520.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-06 15:40:37.139833+00,70,437,123
435,16520.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-06 15:40:37.144408+00,70,438,123
477,0.00,0.00,0.00,0,0.00,0.00,0,99999999,99999964,2025-06-13 18:08:39.429876+00,80,772,139
387,11502.40,0.00,0.00,0,1.00,1.00,0,99999999,9970,2025-02-18 13:22:35.636135+00,64,139,113
385,8465.56,0.00,0.00,0,1.00,1.00,0,99999999,9966,2025-02-18 13:22:35.641754+00,64,136,113
416,53282.10,0.00,0.00,0,1.00,1.00,0,99999999,999,2025-05-05 13:18:35.799315+00,67,783,118
529,16956.00,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-06-23 14:49:27.388301+00,90,595,152
502,14213.20,0.00,0.00,0,0.00,0.00,0,99999999,977,2025-07-17 15:54:40.62441+00,85,814,144
457,25903.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:51:32.011994+00,78,588,134
458,13714.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:51:32.016895+00,78,589,134
389,5650.00,0.00,0.00,0,1.00,1.00,0,99999999,9975,2025-03-13 15:47:59.028582+00,57,26,114
548,11503.40,0.00,0.00,0,0.00,0.00,0,99999999,99999997,2025-07-25 17:56:49.576411+00,96,870,161
459,13714.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:51:32.021292+00,78,471,134
460,13714.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:51:32.026265+00,78,469,134
461,25903.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:53:48.437857+00,78,467,135
462,25903.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:53:48.445455+00,78,470,135
463,25838.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:53:48.451879+00,78,450,135
464,25838.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:53:48.457382+00,78,440,135
465,16520.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:54:35.508992+00,78,437,136
256,7309.00,0.00,0.00,0,1.00,1.00,0,99999999,9943,2025-07-26 15:56:26.21033+00,47,667,59
339,29843.00,0.00,0.00,0,1.00,1.00,0,99999999,9635,2025-05-07 14:43:21.928798+00,58,547,93
340,20414.00,0.00,0.00,0,1.00,1.00,0,99999999,9779,2025-05-07 14:43:21.933664+00,58,549,93
414,23835.00,0.00,0.00,0,1.00,1.00,0,99999999,99702,2025-05-09 12:34:10.083819+00,66,772,117
341,9628.67,0.00,0.00,0,1.00,1.00,0,99999999,9227,2025-05-09 20:43:15.513003+00,58,566,94
343,9661.71,0.00,0.00,0,1.00,1.00,0,99999999,9390,2025-04-25 03:07:02.763929+00,58,572,96
342,11204.70,0.00,0.00,0,1.00,1.00,0,99999999,8873,2025-05-09 20:43:15.525499+00,58,571,95
466,16520.00,0.00,0.00,0,1.00,1.00,0,99999999,1000,2025-03-26 13:54:35.513882+00,78,438,136
468,12822.00,0.00,0.00,0,1.00,1.00,0,99999999,973,2025-05-08 14:08:42.89872+00,77,594,133
408,11303.00,0.00,0.00,0,1.00,1.00,0,99999999,980,2025-07-21 13:55:44.433184+00,65,778,116
469,17973.00,0.00,0.00,0,1.00,1.00,0,99999999,974,2025-05-08 14:08:42.903474+00,77,595,133
415,27300.00,0.00,0.00,0,1.00,1.00,0,99999999,99915,2025-05-09 12:34:10.087108+00,66,771,117
362,5845.00,0.00,0.00,0,1.00,1.00,0,99999999,99682,2025-06-30 15:35:51.9593+00,61,89,104
550,15133.70,0.00,0.00,0,0.00,0.00,0,99999999,99999888,2025-07-28 22:02:28.454217+00,96,873,161
470,21928.00,0.00,0.00,0,1.00,1.00,0,99999999,957,2025-04-28 02:26:41.623284+00,77,596,133
518,0.00,0.00,0.00,0,0.00,0.00,0,1000,948,2025-07-30 15:14:13.166524+00,88,770,149
501,15206.80,0.00,0.00,0,0.00,0.00,0,99999999,923,2025-07-31 19:16:01.122614+00,85,813,144
488,59372.40,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-05-13 16:17:08.00912+00,82,121,141
489,4486.68,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-05-13 16:21:01.498709+00,83,188,142
490,4876.32,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-05-13 16:21:01.503757+00,83,189,142
491,5468.76,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-05-13 16:21:01.50778+00,83,191,142
492,7382.84,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-05-13 16:21:01.511537+00,83,192,142
493,9266.38,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-05-13 16:21:01.515207+00,83,193,142
479,8359.46,0.00,0.00,0,0.00,0.00,0,99999999,99999809,2025-08-01 01:36:15.900683+00,81,131,140
537,26173.00,0.00,0.00,0,0.00,0.00,6,99999999,60,2025-07-22 11:43:06.768238+00,91,84,154
507,0.00,0.00,0.00,0,0.00,0.00,50,10000,950,2025-05-27 20:28:49.233752+00,86,609,145
510,0.00,0.00,0.00,0,0.00,0.00,0,10000,950,2025-05-27 20:28:49.247468+00,86,619,147
480,9329.14,0.00,0.00,0,0.00,0.00,0,99999999,99999639,2025-08-01 01:36:15.908194+00,81,129,140
367,10085.00,0.00,0.00,0,1.00,1.00,0,99999999,9442,2025-06-06 14:40:33.921675+00,61,7,105
485,30616.80,0.00,0.00,0,0.00,0.00,0,99999999,995,2025-07-07 18:07:24.982776+00,82,118,141
366,7284.00,0.00,0.00,0,1.00,1.00,0,99999999,9891,2025-06-06 14:40:33.92858+00,61,1,105
486,42885.30,0.00,0.00,0,0.00,0.00,0,99999999,990,2025-07-07 18:07:24.985897+00,82,119,141
530,20304.00,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-06-23 14:49:27.392224+00,90,596,152
487,48929.00,0.00,0.00,0,0.00,0.00,0,99999999,990,2025-07-07 18:07:24.98902+00,82,120,141
481,10337.90,0.00,0.00,0,0.00,0.00,0,99999999,99999839,2025-08-01 01:36:15.913363+00,81,132,140
482,12946.00,0.00,0.00,0,0.00,0.00,0,99999999,99999934,2025-08-01 01:36:15.918483+00,81,123,140
532,2092.00,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-06-23 14:51:08.291622+00,90,429,153
483,15192.70,0.00,0.00,0,0.00,0.00,0,99999999,99999974,2025-08-01 01:36:15.924055+00,81,125,140
534,1987.75,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-06-23 14:51:08.302733+00,90,430,153
545,6895.20,0.00,0.00,0,0.00,0.00,30,99999999,99999969,2025-08-01 01:57:26.607144+00,95,619,158
496,0.00,0.00,0.00,0,0.00,0.00,0,99999999,995,2025-06-11 21:04:37.010227+00,79,791,138
536,3374.00,0.00,0.00,0,0.00,0.00,0,99999999,1000,2025-06-23 14:51:08.313558+00,90,432,153
539,4188.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-10 14:09:54.032471+00,94,824,157
540,4392.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-10 14:09:54.037564+00,94,822,157
541,5442.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-10 14:09:54.042429+00,94,820,157
542,6587.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-10 14:09:54.046353+00,94,823,157
543,3683.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-10 14:09:54.04989+00,94,821,157
544,7253.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-10 14:09:54.053733+00,94,825,157
499,0.00,0.00,0.00,0,0.00,0.00,0,99999999,983,2025-06-19 14:59:41.633788+00,84,819,143
494,0.00,0.00,0.00,0,0.00,0.00,0,99999999,992,2025-06-19 19:28:28.110711+00,79,793,138
495,0.00,0.00,0.00,0,0.00,0.00,0,99999999,993,2025-06-19 19:28:28.118016+00,79,792,138
497,0.00,0.00,0.00,0,0.00,0.00,0,99999999,991,2025-06-19 19:28:28.122941+00,79,794,138
551,15709.40,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-15 12:26:02.567293+00,97,881,162
552,9486.98,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-15 12:26:02.57406+00,97,882,162
498,0.00,0.00,0.00,0,0.00,0.00,0,99999999,992,2025-05-22 22:16:37.254636+00,79,795,138
538,8398.00,0.00,0.00,0,0.00,0.00,15,99999999,1000,2025-06-26 19:18:00.392905+00,92,85,155
520,0.00,0.00,0.00,0,0.00,0.00,0,1000,990,2025-06-19 19:46:03.921068+00,88,771,149
553,10510.80,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-15 12:26:02.580446+00,97,883,162
509,0.00,0.00,0.00,0,0.00,0.00,0,1000,1000,2025-05-23 15:27:21.950674+00,86,622,146
554,20855.10,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-15 12:26:02.586052+00,97,889,162
503,15206.80,0.00,0.00,0,0.00,0.00,0,99999999,956,2025-07-23 13:16:20.833742+00,85,817,144
500,14213.20,0.00,0.00,0,0.00,0.00,0,99999999,969,2025-07-23 13:16:20.848228+00,85,812,144
377,6834.93,0.00,0.00,0,1.00,1.00,0,99999999,9868,2025-07-23 21:11:39.300392+00,63,316,108
378,6583.20,0.00,0.00,0,1.00,1.00,0,99999999,9830,2025-07-23 21:11:39.307249+00,63,315,108
379,10099.20,0.00,0.00,0,1.00,1.00,0,99999999,9781,2025-07-23 21:11:39.327764+00,63,344,109
546,8234.00,0.00,0.00,0,0.00,0.00,30,99999999,99999969,2025-08-01 01:57:26.627376+00,95,622,159
547,2709.66,0.00,0.00,0,0.00,0.00,0,99999999,99999949,2025-08-01 01:57:26.642213+00,95,609,160
436,25185.60,0.00,0.00,0,1.00,1.00,0,99999999,882,2025-08-01 03:06:17.574596+00,68,790,119
262,7020.00,0.00,0.00,0,1.00,1.00,0,99999999,9961,2025-07-16 03:30:41.523707+00,47,46,59
521,29042.50,0.00,0.00,0,0.00,0.00,0,99999999,99999988,2025-07-04 18:39:30.884391+00,89,117,150
522,30616.80,0.00,0.00,0,0.00,0.00,0,99999999,99999981,2025-07-04 18:39:30.888639+00,89,118,150
523,42885.30,0.00,0.00,0,0.00,0.00,0,99999999,99999977,2025-07-04 18:39:30.891892+00,89,119,150
524,48929.00,0.00,0.00,0,0.00,0.00,0,99999999,99999975,2025-07-04 18:39:30.8948+00,89,120,150
525,59372.40,0.00,0.00,0,0.00,0.00,0,99999999,99999970,2025-07-04 18:39:30.897956+00,89,121,150
259,6929.00,0.00,0.00,0,1.00,1.00,0,99999999,9985,2025-07-26 15:56:26.216508+00,47,44,59
260,5283.00,0.00,0.00,0,1.00,1.00,0,99999999,9939,2025-07-26 15:56:26.220232+00,47,47,59
517,0.00,0.00,0.00,0,0.00,0.00,0,1000,941,2025-07-30 15:14:13.158218+00,88,773,149
516,0.00,0.00,0.00,0,0.00,0.00,0,1000,966,2025-07-30 15:14:13.163083+00,88,774,149
519,0.00,0.00,0.00,0,0.00,0.00,0,1000,939,2025-07-30 15:14:13.169915+00,88,772,149
505,22076.90,0.00,0.00,0,0.00,0.00,0,99999999,925,2025-07-31 19:16:01.129187+00,85,816,144
555,0.00,0.00,0.00,0,0.00,0.00,0,99999999,99999999,2025-07-18 19:20:00.741379+00,98,819,163
506,26304.70,0.00,0.00,0,0.00,0.00,0,99999999,933,2025-07-31 19:16:01.134711+00,85,818,144
504,16836.40,0.00,0.00,0,0.00,0.00,0,99999999,928,2025-07-23 13:16:20.837733+00,85,815,144
380,4903.34,0.00,0.00,0,1.00,1.00,0,99999999,9903,2025-07-23 21:11:39.346394+00,63,313,110
